Country	iso3c	ID	Caption	Provider	Artist	ArtistURL	License	LicenseURL	ImageName	InfoURL	FileURL	folder	CreditHTML	Format	Width	Height	iso2c
Republic Of The Congo	COG	1	The Republic of Congo sits west of The Democratic Republic of Congo and like its neighbor is rich in natural resources boasting vast deposits of minerals.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/e/ef/Freiberg%2C_Terra_mineralia%2C_Dioptas%2C_Chrysokoll.JPG/640px-Freiberg%2C_Terra_mineralia%2C_Dioptas%2C_Chrysokoll.JPG	NA	NA	NA	NA	NA	CG
Republic Of The Congo	COG	2	It boasts multiple rivers that could supply half the electricity of all of the continent and oil reserves that are a huge source of revenue.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/f/f5/Kindepuisbrazza.jpg/640px-Kindepuisbrazza.jpg	NA	NA	NA	NA	NA	CG
Republic Of The Congo	COG	3	 Republic of Congo has a very high fertility rate of 4.5 children per woman down from 5 in 1995.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/c/c9/Brazzaville_%28Congo%29_%281141581390%29.jpg/640px-Brazzaville_%28Congo%29_%281141581390%29.jpg	NA	NA	NA	NA	NA	CG
Republic Of The Congo	COG	4	Half the population of Congo-Brazzaville lives in dire poverty with minimal consumption.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/b/b0/Mouyondzi%2C_Congo-Brazzaville._Retour_des_champs.jpg/640px-Mouyondzi%2C_Congo-Brazzaville._Retour_des_champs.jpg	NA	NA	NA	NA	NA	CG
Romania	ROU	1	Romania is indeed rich in biodiversity, particularly in the broad Danube delta, the largest delta in Europe.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/6/62/Pelicans_at_the_Danube_Delta%2C_Romania.jpg/640px-Pelicans_at_the_Danube_Delta%2C_Romania.jpg	NA	NA	NA	NA	NA	RO
Romania	ROU	2	Air pollution is serious caused by industry, autos and households emissions.	Wikimedia	NA	NA	NA	NA	NA	https://commons.wikimedia.org/wiki/File:Taxi_cars_in_Sighi%C5%9Foara.JPG	NA	NA	NA	NA	NA	NA	RO
Romania	ROU	3	The country’s factories, chemical plants, and electric power plants depend heavily on burning fossil fuels, a process that emits high levels of carbon dioxide and sulfur dioxide - a key component of acid rain.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/8/83/Factory_near_Tulcea%2C_Romania_%2810759023316%29.jpg/640px-Factory_near_Tulcea%2C_Romania_%2810759023316%29.jpg	NA	NA	NA	NA	NA	RO
Romania	ROU	4	Poor farming practices, especially infrequent crop rotation, have led to severe soil degradation and erosion in parts of Romania, although today, nearly half of all Romanians still live off of farming.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/f/ff/RomaniaAgricultureSprayer.JPG/640px-RomaniaAgricultureSprayer.JPG	NA	NA	NA	NA	NA	RO
Russia	RUS	1	Russia’s current population and economic activity are sustainable due to a very low fertility rate per woman averaging under 1.5 children for almost two decades.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/2/20/Russia._Young_woman_with_baby.jpg/640px-Russia._Young_woman_with_baby.jpg	NA	NA	NA	NA	NA	RU
Russia	RUS	2	Russia is home to some of the world’s most important fisheries, for instance, and the country’s fishing firms have made sustainability commitments.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/Fishing_Port_Novorossiysk.JPG/640px-Fishing_Port_Novorossiysk.JPG	NA	NA	NA	NA	NA	RU
Russia	RUS	3	Overlook of Staritsky Peninsula at summer.	Unsplash	NA	NA	NA	NA	NA	NA	https://images.unsplash.com/photo-1570340831042-040b3999690c?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=2672&q=80	NA	NA	NA	NA	NA	RU
Rwanda	RWA	1	Fertility rates have come down significantly from 8 children per woman in the 1980s to almost 4 today.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/2/25/Rwandan_family.jpg/640px-Rwandan_family.jpg	NA	NA	NA	NA	NA	RW
Rwanda	RWA	2	Women make up a majority of the legislature in Rwanda with 49 out of 80 seats in the lower house and 10 of 26 in the upper house.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/e/e8/The_Minister_of_Education%2C_Republic_of_Rwanda%2C_Ms._Mujawamariya_Jeanne_d%E2%80%99_Arc%2C_and_the_Union_Minister_for_Human_Resource_Development.jpg/640px-The_Minister_of_Education%2C_Republic_of_Rwanda%2C_Ms._Mujawamariya_Jeanne_d%E2%80%99_Arc%2C_and_the_Union_Minister_for_Human_Resource_Development.jpg	NA	NA	NA	NA	NA	RW
Saudi Arabia	SAU	1	High population growth, and rapid urbanization and development fueled by a petroleum based economy have led to increased air and water pollution and degradation and desertification of its lands.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Mina_saudi_arabia.jpg/640px-Mina_saudi_arabia.jpg	NA	NA	NA	NA	NA	SA
Saudi Arabia	SAU	2	Amnesty international reports Women and girls continue to face discrimination in law and practice in relation to marriage, divorce and inheritance, and remained inadequately protected from sexual and other forms of violence.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/b/b2/Free_Saudi_Women_campaign_for_IWD_2019_2.jpg/640px-Free_Saudi_Women_campaign_for_IWD_2019_2.jpg	NA	NA	NA	NA	NA	SA
Saudi Arabia	SAU	3	Saudi Aramco oil pipe lines.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/d/d5/Saudi_Aramco_oil_pipe_lines%2CJubail_-_panoramio.jpg/640px-Saudi_Aramco_oil_pipe_lines%2CJubail_-_panoramio.jpg	NA	NA	NA	NA	NA	SA
Senegal	SEN	1	Much of the land is threatened with desertification because of overgrazing and soil erosion from overcultivation, and its forests and fisheries are overexploited.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/1/12/Senegal_reforestation.jpg/640px-Senegal_reforestation.jpg	NA	NA	NA	NA	NA	SN
Senegal	SEN	2	The fertility rate has averaged 5 children per woman the past decade with pressure from husbands cited as a primary influence for having more children.	Unsplash	NA	NA	NA	NA	NA	NA	https://images.unsplash.com/photo-1544374895-c98e79ac19af?ixlib=rb-1.2.1&ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&auto=format&fit=crop&w=2671&q=80	NA	NA	NA	NA	NA	SN
Senegal	SEN	3	Senegal citizens live a generally subsistence life, yet due to unsustainable population growth, its people now consume more natural resources than can be regenerated naturally.	FreeImages	NA	NA	NA	https://www.freeimages.com/license	NA	NA	https://images.freeimages.com/images/large-previews/64f/grand-dakar-1218128.jpg	NA	NA	NA	NA	NA	SN
Serbia	SRB	1	In April 2021, the AP news reported Serbia has faced mounting problems that include poor garbage management and high air pollution caused by the use of poor-quality coal and other pollutants.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/c/ca/Drmno.jpg/640px-Drmno.jpg	NA	NA	NA	NA	NA	RS
Serbia	SRB	2	Rivers have been polluted by toxic industrial waste and many cities, including Belgrade, lack good sewage and wastewater systems.	Unsplash	NA	NA	NA	NA	NA	NA	https://images.unsplash.com/photo-1613601740367-410ae03b2ec7?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=2670&q=80	NA	NA	NA	NA	NA	RS
Serbia	SRB	3	Studies have found that half of women in Serbia have experienced domestic violence, and women and Roma are considered the groups most subject to discrimination.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/3/38/Roma_in_the_Serbian_town_of_Bujanovac.jpg/640px-Roma_in_the_Serbian_town_of_Bujanovac.jpg	NA	NA	NA	NA	NA	RS
Sierra Leone	SLE	1	Population pressure, leading to an intensification of agriculture, has resulted in soil depletion, while lumbering, cattle grazing, and slash-and-burn farming have decimated the primary forest.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/a/ab/Ground_nut_and_casada_farm_-_panoramio.jpg/640px-Ground_nut_and_casada_farm_-_panoramio.jpg	NA	NA	NA	NA	NA	SL
Sierra Leone	SLE	2	Women farming cassava in Sierra Leone.	Unsplash	NA	NA	NA	NA	NA	NA	https://images.unsplash.com/photo-1509099342178-e323b1717dba?ixlib=rb-1.2.1&ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&auto=format&fit=crop&w=2672&q=80	NA	NA	NA	NA	NA	SL
Sierra Leone	SLE	3	Mining for precious metals has additionally exacted tremendous environmental damage on Sierra Leone.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/3/3b/Diamond_Mining_In_Kono.jpg/640px-Diamond_Mining_In_Kono.jpg	NA	NA	NA	NA	NA	SL
Singapore	SGP	1	The country is highly dependent on imports including fresh water; half of the water it consumes is from Malaysia.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/0/0e/Juice_bar_selling_oranges%2C_red_apples_and_other_fruits%2C_Clarke_Quay_MRT_station%2C_Singapore.jpg/640px-Juice_bar_selling_oranges%2C_red_apples_and_other_fruits%2C_Clarke_Quay_MRT_station%2C_Singapore.jpg	NA	NA	NA	NA	NA	SG
Singapore	SGP	2	With a rising per capita national income equal to the United States, huge consumption has led to a greater volume of wastes and the need for better waste and pollution management in air and water quality.	Unsplash	NA	NA	NA	NA	NA	https://unsplash.com/photos/tmqsL3BmZ80	NA	NA	NA	NA	NA	NA	SG
Singapore	SGP	3	The government has curbed immigration in recent years and has taken more aggressive measures to encourage couples to have children with incentives that include housing, preschool, and transportation benefits.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/2/2d/Children%27s_garden_at_gardens_by_the_bay%2C_Singapore_3.jpg/640px-Children%27s_garden_at_gardens_by_the_bay%2C_Singapore_3.jpg	NA	NA	NA	NA	NA	SG
Slovakia	SVK	1	Bratislava, Slovakia.	Unsplash	NA	NA	NA	NA	NA	NA	https://images.unsplash.com/photo-1572085825670-680538e598fb?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=1335&q=80	NA	NA	NA	NA	NA	SK
Slovakia	SVK	2	The population of Slovakia faces high concentrations of air pollutants. The levels of pollution in the ambient air cause negative impacts on public health and the environment.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/4/48/Slovakia_Presov_759.JPG/640px-Slovakia_Presov_759.JPG	NA	NA	NA	NA	NA	SK
Slovenia	SVN	1	Slovenia has been able to preserve much of its natural forests.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Forest_on_mountain_Slovenia.jpg/640px-Forest_on_mountain_Slovenia.jpg	NA	NA	NA	NA	NA	SI
Slovenia	SVN	2	The Slovenian people have voted down proposed water management amendments that ecologists say threaten the environment and water quality.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/5/55/Stari_Most_-_Maribor.jpg/640px-Stari_Most_-_Maribor.jpg	NA	NA	NA	NA	NA	SI
Slovenia	SVN	3	Gone are the days of large Slovenian families with the country experiencing below replacement fertility levels for over three decades and for the last ten years has essentially stabilized its population level.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/2/2e/Family-Jelen_1959.jpg/640px-Family-Jelen_1959.jpg	NA	NA	NA	NA	NA	SI
Slovenia	SVN	4	Slovenia has the highest share of Natura 2000 sites -nature protection areas on the territory of the EU including Julian Alps, Pokljuka bogs, and the Radovna River.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/c/c2/Peat_Bog_%2815870737355%29.jpg/640px-Peat_Bog_%2815870737355%29.jpg	NA	NA	NA	NA	NA	SI
Solomon Islands	SLB	1	Industrial logging threatens the Islands’ biodiversity. This path leads to a logging camp that is harvesting old growth forest on the island of Nggatokae in the Western Province of the Solomon Islands.	Wikimedia	NA	NA	NA	NA	NA	https://commons.wikimedia.org/wiki/File:Walking_to_Logging_Camp.jpg	NA	NA	NA	NA	NA	NA	SB
Solomon Islands	SLB	2	Gender equality is still a challenge; Only 8% of seats in Parliament are held by women. Solomon Islanders march against gender-based violence.	Wikimedia	NA	NA	NA	NA	NA	https://commons.wikimedia.org/wiki/File:16_Days_of_Activism_campaign_-_Solomon_Islands_(14038323737).jpg	NA	NA	NA	NA	NA	NA	SB
Solomon Islands	SLB	3	The Convention on Biological Diversity recognizes the Solomon Islands as a “Centre of Plant Diversity”, counting 4,500 species of plants.	Wikimedia	NA	NA	NA	NA	NA	https://commons.wikimedia.org/wiki/File:Malaita,_Solomon_Island_(22673896083).jpg	NA	NA	NA	NA	NA	NA	SB
Somalia	SOM	1	The Somalian education system has been destroyed over years of conflict resulting in only 20% of its children accessing primary education.	Unsplash	NA	NA	NA	NA	NA	NA	https://images.unsplash.com/photo-1602181064453-8dce7eed9e2d?ixid=MnwxMjA3fDB8MHxzZWFyY2h8N3x8c29tYWxpYXxlbnwwfHwwfHw%3D&ixlib=rb-1.2.1&auto=format&fit=crop&w=900&q=60	NA	NA	NA	NA	NA	SO
Somalia	SOM	2	Somali women have a one in 14 chance of dying from maternal causes over their lifetimes, the second-highest risk in the world.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/2/2e/A_girl_at_the_Mother_and_Child_Health_Center_in_Mogadishu%2C_Somalia%2C_sits_with_other_girls_during_a_visit_by_the_Special_Representative_of_the_Secretary-General_on_Sexual_Violence_in_Conflict_to_the_%288620521427%29.jpg/640px-thumbnail.jpg	NA	NA	NA	NA	NA	SO
Somalia	SOM	3	Land degradation and desertification have caused precarious food insecurity for its people.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/e/e2/A_Somali_woman_tends_her_cows_in_the_town_of_Ragaele%2C_Somalia%2C_on_October_2%2C_two_days_after_Burundian_forces_belonging_to_the_African_Union_liberated_the_town_from_al_Shabab_militants._AMISOM_Photo_-_%2815241367328%29.jpg/640px-thumbnail.jpg	NA	NA	NA	NA	NA	SO
South Africa	ZAF	1	The country relies on burning coal for 80% of its electricity use. There have been protests against the use of coal with participants saying coal power stations kill more than 2,200 South Africans every year.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/e/e4/Coald_power_stations_kills_more_than_2%2C200_South_Africans_every_year.jpg/640px-Coald_power_stations_kills_more_than_2%2C200_South_Africans_every_year.jpg	NA	NA	NA	NA	NA	ZA
South Africa	ZAF	2	Mining is a large industry in South Africa with massive mountains of toxic tailings that infiltrate water supplies downstream.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/1/16/Platinum_Mining.jpg/640px-Platinum_Mining.jpg	NA	NA	NA	NA	NA	ZA
South Africa	ZAF	3	Elizabeth Petersen, Director of the gender-based violence focused organization, South African Faith and Family Institute.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/e/ee/Elizabeth_Petersen_of_South_African_Faith_and_Family_Institute.png/640px-Elizabeth_Petersen_of_South_African_Faith_and_Family_Institute.png	NA	NA	NA	NA	NA	ZA
South Korea	KOR	1	Seoul, Korea.	Unsplash	NA	NA	NA	NA	NA	NA	https://images.unsplash.com/photo-1579085353237-916e72ecb32d?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=1364&q=80	NA	NA	NA	NA	NA	KR
South Korea	KOR	2	The South Korean government has offered incentives for families to have larger families.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/c/c1/A_family_on_a_four_seater_bike.jpg/640px-A_family_on_a_four_seater_bike.jpg	NA	NA	NA	NA	NA	KR
South Korea	KOR	3	Air pollution, acid rain, depleted fisheries, poor water quality from agricultural runoff and sewage discharge, and deforestation for development are just a few of the environmental challenges facing South Korea.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/c/c2/Korea-Busan-Jagalchi_Fish_Market-01.jpg/640px-Korea-Busan-Jagalchi_Fish_Market-01.jpg	NA	NA	NA	NA	NA	KR
Spain	ESP	1	In 2019, Spain was the second most visited country (behind France) with 83.7 million tourists.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/a/a5/Spanish_steps.jpg/640px-Spanish_steps.jpg	NA	NA	NA	NA	NA	ES
Spain	ESP	2	Massive growth in coastal development has lead to significant environmental damage.	Unsplash	NA	NA	NA	NA	NA	NA	https://images.unsplash.com/photo-1464790719320-516ecd75af6c?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=2340&q=80	NA	NA	NA	NA	NA	ES
Spain	ESP	3	A sign in the Basque region of Spain welcoming refugees.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/b/bd/%22Ongi_Etorri_Errefuxiatuak%22_-_Basque_pro-refugees_sign_in_Irun%2C_Basque_Country%2C_Spain.jpg/640px-%22Ongi_Etorri_Errefuxiatuak%22_-_Basque_pro-refugees_sign_in_Irun%2C_Basque_Country%2C_Spain.jpg	NA	NA	NA	NA	NA	ES
Sri Lanka	LKA	1	Sri Lanka is one of the planet’s 25 “biodiversity hotspots,” so designated because of a very high level of species unique to the area.	Unsplash	NA	NA	NA	NA	NA	NA	https://images.unsplash.com/photo-1603226851831-ffea5cf8c6e7?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=2340&q=80	NA	NA	NA	NA	NA	LK
Sri Lanka	LKA	2	The natural forest in Sri Lanka has shrunk from 70% of the island at the start of the 20th century to about 20% by 2005.	Unsplash	NA	NA	NA	NA	NA	NA	https://images.unsplash.com/photo-1559038300-2c1c9d6d7d5f?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=2340&q=80	NA	NA	NA	NA	NA	LK
Sri Lanka	LKA	3	Bolgoda Lake is one of the biggest sources of fresh water within the western district of Sri Lanka but it is gravely threatened by industrial pollution.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/6/65/Bolgoda_Lake%2C_Sri_Lanka.jpg/640px-Bolgoda_Lake%2C_Sri_Lanka.jpg	NA	NA	NA	NA	NA	LK
St. Lucia	LCA	1	St. Lucia’s eclectic biodiversity manifests in a riot of colour, including the Saint Lucia Amazon, a spectacular parrot found only on the island.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/9/9b/Coat_of_arms_of_Saint_Lucia.svg/640px-Coat_of_arms_of_Saint_Lucia.svg.png	NA	NA	NA	NA	NA	LC
St. Lucia	LCA	2	Human activity is endangering the beauty of Saint Lucia and the benefits it brings to humanity.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/a/ae/Kreuzf-Hafen-st-lucia.jpg/640px-Kreuzf-Hafen-st-lucia.jpg	NA	NA	NA	NA	NA	LC
St. Lucia	LCA	3	Saint Lucia is known for its jagged volcanic mountains jutting up from the azure waters.	Unsplash	NA	NA	NA	NA	NA	NA	https://images.unsplash.com/photo-1585420966319-78f5b8b1d9bb?ixlib=rb-1.2.1&ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&auto=format&fit=crop&w=1336&q=80	NA	NA	NA	NA	NA	LC
St. Vincent & Grenadines	VCT	1	St. Vincent and the Grenadines are witnessing population levels four times greater than what is sustainable.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/7/71/Kingstown%2C_Saint_Vincent_%2847304168351%29.jpg/640px-Kingstown%2C_Saint_Vincent_%2847304168351%29.jpg	NA	NA	NA	NA	NA	VC
St. Vincent & Grenadines	VCT	2	Forests are threatened by farming development and use of wood for commercial purposes.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/d/d0/West_Coast_of_Saint_Vincent_%2840357776963%29.jpg/640px-West_Coast_of_Saint_Vincent_%2840357776963%29.jpg	NA	NA	NA	NA	NA	VC
St. Vincent & Grenadines	VCT	3	Flat population growth bodes well for citizens and a slow restoration of its natural resources.	Wikimedia	NA	NA	NA	NA	NA	https://commons.wikimedia.org/wiki/File:Sea_turtle,_St_Vincent_and_the_Grenadines_(2).jpg	NA	NA	NA	NA	NA	NA	VC
Sudan	SDN	1	Sudan ranks as one of the worst countries in the world for women and children’s well-being.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/Sudan_Envoy_-_Registration.jpg/640px-Sudan_Envoy_-_Registration.jpg	NA	NA	NA	NA	NA	SD
Sudan	SDN	2	High total fertility rate, averaging over 4.5 children per woman the past 5 years, causes substantial population growth and puts more pressure on the environment and resources.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/c/c4/Sudan_Envoy_-_Family.jpg/640px-Sudan_Envoy_-_Family.jpg	NA	NA	NA	NA	NA	SD
Sudan	SDN	3	The desert of Sudan.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/1/12/Sudan_desert_of_east_sudan_01.jpg/640px-Sudan_desert_of_east_sudan_01.jpg	NA	NA	NA	NA	NA	SD
Suriname	SUR	1	Suriname is an incredibly biologically rich country.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/4/43/Red-faced_Spider_Monkey_-_Suriname_%2823828484346%29.jpg/640px-Red-faced_Spider_Monkey_-_Suriname_%2823828484346%29.jpg	NA	NA	NA	NA	NA	SR
Suriname	SUR	2	The UN reported the country is 93 percent covered by forest.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/6/66/FLII_Suriname.png/640px-FLII_Suriname.png	NA	NA	NA	NA	NA	SR
Suriname	SUR	3	The government has been elevating the importance of women’s health and gender equality which is written in to its constitution.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/b/b9/Schooluniform_in_Suriname.JPG/640px-Schooluniform_in_Suriname.JPG	NA	NA	NA	NA	NA	SR
Suriname	SUR	4	The country’s half million citizens primarily live along its coast which has experienced extensive erosion and has suffered damage from heavy rainfall and flooding and deforestation.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/b/bb/Suriname%2C_Overbridge_Resort_-_panoramio_%282%29.jpg/640px-Suriname%2C_Overbridge_Resort_-_panoramio_%282%29.jpg	NA	NA	NA	NA	NA	SR
Sweden	SWE	1	Sweden has an environmentally conscious culture - here protestings against building new nuclear reactors.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/4/49/Protests_against_nuclear_power_Stockholm_2010-06-17-3.jpg/640px-Protests_against_nuclear_power_Stockholm_2010-06-17-3.jpg	NA	NA	NA	NA	NA	SE
Sweden	SWE	2	Despite its reputation, Sweden has surprisingly light forestry laws, and often leaves decisions about logging to timber companies.	Unsplash	NA	NA	NA	NA	NA	NA	https://images.unsplash.com/photo-1440581572325-0bea30075d9d?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=2148&q=80	NA	NA	NA	NA	NA	SE
Sweden	SWE	3	In the past decade Sweden has averaged roughly 100,000 new immigrants annually.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/2/28/Far-right_demonstrations_and_protests_in_Stockholm_2017.jpg/640px-Far-right_demonstrations_and_protests_in_Stockholm_2017.jpg	NA	NA	NA	NA	NA	SE
Switzerland	CHE	1	Switzerland’s environment is under intense pressure (pollution, natural resource use, spatial restructuring) notably from industry, agriculture, transport and tourism.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/0/0c/Japanese_tourists_at_Riffelsee.JPG/640px-Japanese_tourists_at_Riffelsee.JPG	NA	NA	NA	NA	NA	CH
Switzerland	CHE	2	Summer traffic in Switzerland.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/4/4e/San_Gotthard_tunnel_access_traffic_jam_during_summer_holidays_%28%D7%90%D7%99%D7%A8%D7%95%D7%A4%D7%94_%D7%90%D7%95%D7%92%D7%95%D7%A1%D7%98_2011_439%29.jpg/640px-San_Gotthard_tunnel_access_traffic_jam_during_summer_holidays_%28%D7%90%D7%99%D7%A8%D7%95%D7%A4%D7%94_%D7%90%D7%95%D7%92%D7%95%D7%A1%D7%98_2011_439%29.jpg	NA	NA	NA	NA	NA	CH
Switzerland	CHE	3	Switzerland has an extraordinarily rich biodiversity which supports over 45,000 surveyed species.	Unsplash	NA	NA	NA	NA	NA	NA	https://images.unsplash.com/photo-1521292270410-a8c4d716d518?ixid=MnwxMjA3fDB8MHxzZWFyY2h8Mnx8c3dpdHplcmxhbmR8ZW58MHx8MHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=900&q=60	NA	NA	NA	NA	NA	CH
Syria	SYR	1	Syria faced a devastating drought between 2006 and 2010, affecting its most fertile lands.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/1/17/Panoramic_view_of_Palmyra%2C_Tadmor%2C_Syria.jpg/640px-Panoramic_view_of_Palmyra%2C_Tadmor%2C_Syria.jpg	NA	NA	NA	NA	NA	SY
Syria	SYR	2	Makeshift oil refineries are causing serious pollution.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/7/75/Air_pollution_in_Aleppo_summer_2006.JPG/640px-Air_pollution_in_Aleppo_summer_2006.JPG	NA	NA	NA	NA	NA	SY
Syria	SYR	3	The civil war and drought has led to many Syrians fleeing the country for Europe.	Wikimedia	NA	NA	NA	NA	NA	NA	https://upload.wikimedia.org/wikipedia/commons/thumb/5/52/20151030_Syrians_and_Iraq_refugees_arrive_at_Skala_Sykamias_Lesvos_Greece_2.jpg/640px-20151030_Syrians_and_Iraq_refugees_arrive_at_Skala_Sykamias_Lesvos_Greece_2.jpg	NA	NA	NA	NA	NA	SY
