Country	iso3c	ID	Caption	Provider	Artist	ArtistExtra	ArtistURL	Artist2ndURL	ArtistHTML	License	LicenseURL	InfoURL	FileURL	iso2c	folder	ImageName	OriginURL	Previous effort to make Attribution
China	CHN	1	The country is grossly overpopulated: China currently has four times the number of citizens than is sustainable.	Wikimedia	CEphoto, Uwe Aranas		//commons.wikimedia.org/wiki/User:Cccefalon	NA	<a href='//commons.wikimedia.org/wiki/User:Cccefalon' title='User:Cccefalon'>CEphoto, Uwe Aranas</a>	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	https://commons.wikimedia.org/wiki/File:L%C3%BCshunkou_Liaoning_China_City-view-02.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/e/ef/L%C3%BCshunkou_Liaoning_China_City-view-02.jpg/640px-L%C3%BCshunkou_Liaoning_China_City-view-02.jpg	CN	e/ef/	L%C3%BCshunkou_Liaoning_China_City-view-02.jpg	NA	<a href='//commons.wikimedia.org/wiki/User:Cccefalon' title='User:Cccefalon'>CEphoto, Uwe Aranas</a>, <a href='https://commons.wikimedia.org/wiki/File:L%C3%BCshunkou_Liaoning_China_City-view-02.jpg'>L%C3%BCshunkou_Liaoning_China_City-view-02.jpg</a>; <a href='https://creativecommons.org/licenses/by-sa/4.0'>CC BY-SA 4.0</a>, via Wikimedia Commons
China	CHN	2	Heavily reliant on imports of many goods to maintain its citizen’s lifestyles.	Wikimedia	Navigator84		//commons.wikimedia.org/wiki/User:Navigator84	NA	<a href='//commons.wikimedia.org/wiki/User:Navigator84' title='User:Navigator84'>Navigator84</a>	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	https://commons.wikimedia.org/wiki/File:BMW_5-Series_G38_Li_China_2018-03-28.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/3/35/BMW_5-Series_G38_Li_China_2018-03-28.jpg/640px-BMW_5-Series_G38_Li_China_2018-03-28.jpg	CN	3/35/	BMW_5-Series_G38_Li_China_2018-03-28.jpg	NA	<a href='//commons.wikimedia.org/wiki/User:Navigator84' title='User:Navigator84'>Navigator84</a>, <a href='https://commons.wikimedia.org/wiki/File:BMW_5-Series_G38_Li_China_2018-03-28.jpg'>BMW_5-Series_G38_Li_China_2018-03-28.jpg</a>; <a href='https://creativecommons.org/licenses/by-sa/4.0'>CC BY-SA 4.0</a>, via Wikimedia Commons
China	CHN	3	More than 50% of China’s fresh water has been polluted by industrial, agricultural or domestic waste.	Wikimedia	song songroov		https://web.archive.org/web/20161101045750/http://www.panoramio.com/user/3074748?with_photo_id=112478901	NA	<a rel='nofollow' class='external text' href='https://web.archive.org/web/20161101045750/http://www.panoramio.com/user/3074748?with_photo_id=112478901'>song songroov</a>	CC BY 3.0	https://creativecommons.org/licenses/by/3.0	https://commons.wikimedia.org/wiki/File:Pinghu,_Jiaxing,_Zhejiang,_China_-_panoramio_(34).jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/a/a6/Pinghu,_Jiaxing,_Zhejiang,_China_-_panoramio_(34).jpg/640px-Pinghu,_Jiaxing,_Zhejiang,_China_-_panoramio_(34).jpg	CN	a/a6/	Pinghu,_Jiaxing,_Zhejiang,_China_-_panoramio_(34).jpg	NA	<a rel='nofollow' class='external text' href='https://web.archive.org/web/20161101045750/http://www.panoramio.com/user/3074748?with_photo_id=112478901'>song songroov</a>, <a href='https://commons.wikimedia.org/wiki/File:Pinghu,_Jiaxing,_Zhejiang,_China_-_panoramio_(34).jpg'>Pinghu,_Jiaxing,_Zhejiang,_China_-_panoramio_(34).jpg</a>; <a href='https://creativecommons.org/licenses/by/3.0'>CC BY 3.0</a>, via Wikimedia Commons
China	CHN	4	China faces serious problems from overfishing in coastal waters.	Wikimedia	Durga bhat bollurodi		//commons.wikimedia.org/wiki/User:Durga_bhat_bollurodi	NA	<a href='//commons.wikimedia.org/wiki/User:Durga_bhat_bollurodi' title='User:Durga bhat bollurodi'>Durga bhat bollurodi</a>	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	https://commons.wikimedia.org/wiki/File:China_fishing_nets_at_Vypin_beach.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/c/c9/China_fishing_nets_at_Vypin_beach.jpg/640px-China_fishing_nets_at_Vypin_beach.jpg	CN	c/c9/	China_fishing_nets_at_Vypin_beach.jpg	NA	<a href='//commons.wikimedia.org/wiki/User:Durga_bhat_bollurodi' title='User:Durga bhat bollurodi'>Durga bhat bollurodi</a>, <a href='https://commons.wikimedia.org/wiki/File:China_fishing_nets_at_Vypin_beach.jpg'>China_fishing_nets_at_Vypin_beach.jpg</a>; <a href='https://creativecommons.org/licenses/by-sa/4.0'>CC BY-SA 4.0</a>, via Wikimedia Commons
Colombia	COL	1	Deforestation is a serious problem in the country.	Wikimedia	Matt Zimmerman		https://www.flickr.com/people/16725630@N00	NA	<a rel='nofollow' class='external text' href='https://www.flickr.com/people/16725630@N00'>Matt Zimmerman</a>	CC BY 2.0	https://creativecommons.org/licenses/by/2.0	https://commons.wikimedia.org/wiki/File:Amazon_slash_and_burn_agriculture_Colombia_South_America.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/d/d0/Amazon_slash_and_burn_agriculture_Colombia_South_America.jpg/640px-Amazon_slash_and_burn_agriculture_Colombia_South_America.jpg	CO	d/d0/	Amazon_slash_and_burn_agriculture_Colombia_South_America.jpg	NA	<a rel='nofollow' class='external text' href='https://www.flickr.com/people/16725630@N00'>Matt Zimmerman</a>, <a href='https://commons.wikimedia.org/wiki/File:Amazon_slash_and_burn_agriculture_Colombia_South_America.jpg'>Amazon_slash_and_burn_agriculture_Colombia_South_America.jpg</a>; <a href='https://creativecommons.org/licenses/by/2.0'>CC BY 2.0</a>, via Wikimedia Commons
Colombia	COL	2	Global Witness reported Colombia as the most dangerous country in the world for environmental defenders.	Wikimedia	Fabiammoreno		NA	NA	<a href='//commons.wikimedia.org/w/index.php?title=User:Fabiammoreno&amp;action=edit&amp;redlink=1' class='new' title='User:Fabiammoreno (page does not exist)'>Fabiammoreno</a>	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	https://commons.wikimedia.org/wiki/File:Autoridad_Tradicional_Ne%27jwesx_2019_-_2021_Resguardo_Ind%C3%ADgena_de_Jambal%C3%B3.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/3/38/Autoridad_Tradicional_Ne%27jwesx_2019_-_2021_Resguardo_Ind%C3%ADgena_de_Jambal%C3%B3.jpg/640px-Autoridad_Tradicional_Ne%27jwesx_2019_-_2021_Resguardo_Ind%C3%ADgena_de_Jambal%C3%B3.jpg	CO	3/38/	Autoridad_Tradicional_Ne%27jwesx_2019_-_2021_Resguardo_Ind%C3%ADgena_de_Jambal%C3%B3.jpg	https://upload.wikimedia.org/wikipedia/commons/3/38/Autoridad_Tradicional_Ne%27jwesx_2019_-_2021_Resguardo_Ind%C3%ADgena_de_Jambal%C3%B3.jpg	NA
Colombia	COL	3	Columbia has a very diverse geography and abundant natural resources. The ​​Andes mountain range near to Tunja, Colombia.	Wikimedia	VeRdUgO PY		NA	NA	<a href='//commons.wikimedia.org/w/index.php?title=User:VeRdUgO_PY&amp;action=edit&amp;redlink=1' class='new' title='User:VeRdUgO PY (page does not exist)'>VeRdUgO PY</a>	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	https://commons.wikimedia.org/wiki/File:Cordillera_de_los_andes_-_Tunja_Colombia.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/8/8e/Cordillera_de_los_andes_-_Tunja_Colombia.jpg/640px-Cordillera_de_los_andes_-_Tunja_Colombia.jpg	CO	8/8e/	Cordillera_de_los_andes_-_Tunja_Colombia.jpg	https://upload.wikimedia.org/wikipedia/commons/8/8e/Cordillera_de_los_andes_-_Tunja_Colombia.jpg	NA
Comoros	COM	1	Comoros is poor, and its citizens consume little and rely on subsistence farming.	Wikimedia	Woodlouse	NA	NA	NA	Woodlouse	CC BY-SA 2.0	https://creativecommons.org/licenses/by-sa/2.0	https://commons.wikimedia.org/wiki/File:March%C3%A9_%C3%A0_Moroni.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/e/e3/March%C3%A9_%C3%A0_Moroni.jpg/640px-March%C3%A9_%C3%A0_Moroni.jpg	KM	e/e3/	March%C3%A9_%C3%A0_Moroni.jpg	https://upload.wikimedia.org/wikipedia/commons/e/e3/March%C3%A9_%C3%A0_Moroni.jpg	NA
Comoros	COM	2	Deforestation rates have more than doubled, while the country lost 58 percent of its forest cover between 1990 and 2005.	Wikimedia	John  Crane	NA	NA	NA	John  Crane	CC BY 2.0	https://creativecommons.org/licenses/by/2.0	https://commons.wikimedia.org/wiki/File:Gran_Comore_landscape.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/5/5a/Gran_Comore_landscape.jpg/640px-Gran_Comore_landscape.jpg	KM	5/5a/	Gran_Comore_landscape.jpg	https://upload.wikimedia.org/wikipedia/commons/5/5a/Gran_Comore_landscape.jpg	NA
Comoros	COM	3	Nearly one third of married women have an unmet need for family planning, and almost half of married women say that decisions about their own health are primarily made by their husband.	Wikimedia	David Stanley	from Nanaimo, Canada	https://www.flickr.com/people/79721788@N00	NA	<a rel='nofollow' class='external text' href='https://www.flickr.com/people/79721788@N00'>David Stanley</a> from Nanaimo, Canada	CC BY 2.0	https://creativecommons.org/licenses/by/2.0	https://commons.wikimedia.org/wiki/File:Comorian_Woman_(10878313353).jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/Comorian_Woman_(10878313353).jpg/640px-Comorian_Woman_(10878313353).jpg	KM	8/8a/	Comorian_Woman_(10878313353).jpg	https://upload.wikimedia.org/wikipedia/commons/8/8a/Comorian_Woman_%2810878313353%29.jpg	NA
Costa Rica	CRI	2	Costa Rica now is leading the world in clean energy production as 98% of its electricity is derived from renewable resources.	Wikimedia	Tarrazu		https://en.wikipedia.org/wiki/User:Tarrazu	NA	<a href='https://en.wikipedia.org/wiki/User:Tarrazu' class='extiw' title='w:User:Tarrazu'>Tarrazu</a>	CC BY 3.0	https://creativecommons.org/licenses/by/3.0	https://commons.wikimedia.org/wiki/File:Pirris_Hydro_Dam.JPG	https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Pirris_Hydro_Dam.JPG/640px-Pirris_Hydro_Dam.JPG	CR	d/d8/	Pirris_Hydro_Dam.JPG	NA	<a href='https://en.wikipedia.org/wiki/User:Tarrazu' class='extiw' title='w:User:Tarrazu'>Tarrazu</a>, <a href='https://commons.wikimedia.org/wiki/File:Pirris_Hydro_Dam.JPG'>Pirris_Hydro_Dam.JPG</a>; <a href='https://creativecommons.org/licenses/by/3.0'>CC BY 3.0</a>, via Wikimedia Commons
Costa Rica	CRI	3	Costa Rica’s strict nature protection supports the highly profitable ecotourism it invented and developed in the 90’s.	Wikimedia	Khaufle	English Wikipedia	https://en.wikipedia.org/wiki/User:Khaufle	https://en.wikipedia.org/wiki/	<a href='https://en.wikipedia.org/wiki/User:Khaufle' class='extiw' title='wikipedia:User:Khaufle'>Khaufle</a> at <a href='https://en.wikipedia.org/wiki/' class='extiw' title='wikipedia:'>English Wikipedia</a>	CC-BY-SA-3.0	http://creativecommons.org/licenses/by-sa/3.0/	https://commons.wikimedia.org/wiki/File:Zip-line_over_rainforest_canopy_4_January_2005,_Costa_Rica.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/d/d5/Zip-line_over_rainforest_canopy_4_January_2005,_Costa_Rica.jpg/640px-Zip-line_over_rainforest_canopy_4_January_2005,_Costa_Rica.jpg	CR	d/d5/	Zip-line_over_rainforest_canopy_4_January_2005,_Costa_Rica.jpg	NA	<a href='https://en.wikipedia.org/wiki/User:Khaufle' class='extiw' title='wikipedia:User:Khaufle'>Khaufle</a> at <a href='https://en.wikipedia.org/wiki/' class='extiw' title='wikipedia:'>English Wikipedia</a>, <a href='https://commons.wikimedia.org/wiki/File:Zip-line_over_rainforest_canopy_4_January_2005,_Costa_Rica.jpg'>Zip-line_over_rainforest_canopy_4_January_2005,_Costa_Rica.jpg</a>; <a href='http://creativecommons.org/licenses/by-sa/3.0/'>CC-BY-SA-3.0</a>, via Wikimedia Commons
Costa Rica	CRI	4	Infant mortality rate is half the average for Latin America and life expectancy is comparable with much richer countries.	Wikimedia	Javblr		NA	NA	<a href='//commons.wikimedia.org/w/index.php?title=User:Javblr&amp;action=edit&amp;redlink=1' class='new' title='User:Javblr (page does not exist)'>Javblr</a>	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	https://commons.wikimedia.org/wiki/File:Grandmother_and_family%27s_love.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/4/4f/Grandmother_and_family%27s_love.jpg/640px-Grandmother_and_family%27s_love.jpg	CR	4/4f/	Grandmother_and_family%27s_love.jpg	https://upload.wikimedia.org/wikipedia/commons/4/4f/Grandmother_and_family%27s_love.jpg	NA
Croatia	HRV	1	Political leadership is looking at incentives to boost birth rates.	Wikimedia	Suradnik13		//commons.wikimedia.org/wiki/User:Suradnik13	NA	<a href='//commons.wikimedia.org/wiki/User:Suradnik13' title='User:Suradnik13'>Suradnik13</a>	CC-BY-SA-3.0	http://creativecommons.org/licenses/by-sa/3.0/	https://commons.wikimedia.org/wiki/File:Croatian_parliament.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Croatian_parliament.jpg/640px-Croatian_parliament.jpg	HR	5/54/	Croatian_parliament.jpg	NA	<a href='//commons.wikimedia.org/wiki/User:Suradnik13' title='User:Suradnik13'>Suradnik13</a>, <a href='https://commons.wikimedia.org/wiki/File:Croatian_parliament.jpg'>Croatian_parliament.jpg</a>; <a href='http://creativecommons.org/licenses/by-sa/3.0/'>CC-BY-SA-3.0</a>, via Wikimedia Commons
Croatia	HRV	2	Croatia’s graceful downsizing has been a boost to restoring the environment.	Wikimedia	Martin Brož	NA	NA	NA	Martin Brož	CC BY 3.0	https://creativecommons.org/licenses/by/3.0	https://commons.wikimedia.org/wiki/File:Jizni_Velebit,_zalesnene_rozeklane_hrebeny.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Jizni_Velebit,_zalesnene_rozeklane_hrebeny.jpg/640px-Jizni_Velebit,_zalesnene_rozeklane_hrebeny.jpg	HR	c/c3/	Jizni_Velebit,_zalesnene_rozeklane_hrebeny.jpg	https://upload.wikimedia.org/wikipedia/commons/c/c3/Jizni_Velebit%2C_zalesnene_rozeklane_hrebeny.jpg	NA
Cuba	CUB	1	Cuba has set a goal of conserving 25 percent of the country’s coastal waters.	Wikimedia	Alessandro Caproni	NA	NA	NA	Alessandro Caproni	CC BY 2.0	https://creativecommons.org/licenses/by/2.0	https://commons.wikimedia.org/wiki/File:Cuba-17.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/6/69/Cuba-17.jpg/640px-Cuba-17.jpg	CU	6/69/	Cuba-17.jpg	NA	Alessandro Caproni, <a href='https://commons.wikimedia.org/wiki/File:Cuba-17.jpg'>Cuba-17.jpg</a>; <a href='https://creativecommons.org/licenses/by/2.0'>CC BY 2.0</a>, via Wikimedia Commons
Cuba	CUB	2	Castro’s speech at the Rio de Janeiro Earth Summit in 1992 kicked off a series of tough environmental laws.	Wikimedia	World Public Forum Dialogue of Civilizations		https://www.flickr.com/people/72071224@N08	NA	<a rel='nofollow' class='external text' href='https://www.flickr.com/people/72071224@N08'>World Public Forum Dialogue of Civilizations</a>	CC BY 2.0	https://creativecommons.org/licenses/by/2.0	https://commons.wikimedia.org/wiki/File:Fidel_Castro_2012.jpg	https://upload.wikimedia.org/wikipedia/commons/8/8e/Fidel_Castro_2012.jpg	CU	8/8e/	Fidel_Castro_2012.jpg	NA	NA
Curacao	CUW	1	Curacao is a small island nation off the coast of Venezuela.	Wikimedia	Matthew T Rader		https://matthewtrader.com	NA	<a rel='nofollow' class='external text' href='https://matthewtrader.com'>Matthew T Rader</a>	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	https://commons.wikimedia.org/wiki/File:The_colorful_buildings_of_the_Handelskade_in_Willemstad,_Cura%C3%A7ao.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/6/6d/The_colorful_buildings_of_the_Handelskade_in_Willemstad,_Cura%C3%A7ao.jpg/640px-The_colorful_buildings_of_the_Handelskade_in_Willemstad,_Cura%C3%A7ao.jpg	CW	6/6d/	The_colorful_buildings_of_the_Handelskade_in_Willemstad,_Cura%C3%A7ao.jpg	https://upload.wikimedia.org/wikipedia/commons/6/6d/The_colorful_buildings_of_the_Handelskade_in_Willemstad%2C_Cura%C3%A7ao.jpg	NA
Curacao	CUW	2	Acid clouds grow from the SO2 emissions of a PDVSA refinery on the island of Curaçao.	Wikimedia	HdeK		//commons.wikimedia.org/wiki/User:HdeK	NA	<a href='//commons.wikimedia.org/wiki/User:HdeK' title='User:HdeK'>HdeK</a>	CC BY-SA 3.0	https://creativecommons.org/licenses/by-sa/3.0	https://commons.wikimedia.org/wiki/File:Cloud_formation_from_refinery_in_Curacao.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/a/aa/Cloud_formation_from_refinery_in_Curacao.jpg/640px-Cloud_formation_from_refinery_in_Curacao.jpg	CW	a/aa/	Cloud_formation_from_refinery_in_Curacao.jpg	https://upload.wikimedia.org/wikipedia/commons/a/aa/Cloud_formation_from_refinery_in_Curacao.jpg	NA
Cyprus	CYP	1	Due to high consumption patterns and a relatively high population level, Cyprus has almost 20 times more people than can be sustainably supported.	Wikimedia	Michal Klajban		//commons.wikimedia.org/wiki/User:Podzemnik	NA	<a href='//commons.wikimedia.org/wiki/User:Podzemnik' title='User:Podzemnik'>Michal Klajban</a>	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	https://commons.wikimedia.org/wiki/File:Harbour,_Kyrenia,_Northern_Cyprus_01.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/d/db/Harbour,_Kyrenia,_Northern_Cyprus_01.jpg/640px-Harbour,_Kyrenia,_Northern_Cyprus_01.jpg	CY	d/db/	Harbour,_Kyrenia,_Northern_Cyprus_01.jpg	https://upload.wikimedia.org/wikipedia/commons/d/db/Harbour%2C_Kyrenia%2C_Northern_Cyprus_01.jpg	NA
Cyprus	CYP	2	Highway and rural road construction has led to habitat loss and a fragmentation of nature areas.	Wikimedia	Michal Klajban		//commons.wikimedia.org/wiki/User:Podzemnik	NA	<a href='//commons.wikimedia.org/wiki/User:Podzemnik' title='User:Podzemnik'>Michal Klajban</a>	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	https://commons.wikimedia.org/wiki/File:Dirt_road_in_Karpaz,_Northern_Cyprus_02.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/9/99/Dirt_road_in_Karpaz,_Northern_Cyprus_02.jpg/640px-Dirt_road_in_Karpaz,_Northern_Cyprus_02.jpg	CY	9/99/	Dirt_road_in_Karpaz,_Northern_Cyprus_02.jpg	https://upload.wikimedia.org/wikipedia/commons/9/99/Dirt_road_in_Karpaz%2C_Northern_Cyprus_02.jpg	NA
Cyprus	CYP	3	Groundwater resources are overexploited by about 40% of the sustainable extraction level.	Wikimedia	Максим Улитин		https://web.archive.org/web/20161026193855/http://www.panoramio.com/user/7121193?with_photo_id=80728670	NA	<a rel='nofollow' class='external text' href='https://web.archive.org/web/20161026193855/http://www.panoramio.com/user/7121193?with_photo_id=80728670'>Максим Улитин</a>	CC BY 3.0	https://creativecommons.org/licenses/by/3.0	https://commons.wikimedia.org/wiki/File:Ayia_Napa,_Cyprus_-_panoramio_(155).jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/f/fd/Ayia_Napa,_Cyprus_-_panoramio_(155).jpg/640px-Ayia_Napa,_Cyprus_-_panoramio_(155).jpg	CY	f/fd/	Ayia_Napa,_Cyprus_-_panoramio_(155).jpg	https://upload.wikimedia.org/wikipedia/commons/f/fd/Ayia_Napa%2C_Cyprus_-_panoramio_%28155%29.jpg	NA
Czech Republic	CZE	1	Population growth has modestly been increasing every year due to immigration policies that for the past decade have allowed from twelve thousand to fifty thousand new citizens a year.	Wikimedia	Diliff		//commons.wikimedia.org/wiki/User:Diliff	NA	<a href='//commons.wikimedia.org/wiki/User:Diliff' title='User:Diliff'>Diliff</a>	CC-BY-SA-3.0	http://creativecommons.org/licenses/by-sa/3.0/	https://commons.wikimedia.org/wiki/File:Prague_crowd_Mal%C3%A1_Strana.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/7/79/Prague_crowd_Mal%C3%A1_Strana.jpg/640px-Prague_crowd_Mal%C3%A1_Strana.jpg	CZ	7/79/	Prague_crowd_Mal%C3%A1_Strana.jpg	https://upload.wikimedia.org/wikipedia/commons/7/79/Prague_crowd_Mal%C3%A1_Strana.jpg	NA
Czech Republic	CZE	2	The Czech economy remains one of the most energy- and carbon-intensive economies in the OECD due to its strong industrial base and reliance on coal.	Wikimedia	Leonhard Lenz		//commons.wikimedia.org/wiki/User:GPSLeo	NA	<a href='//commons.wikimedia.org/wiki/User:GPSLeo' title='User:GPSLeo'>Leonhard Lenz</a>	CC0	http://creativecommons.org/publicdomain/zero/1.0/deed.en	https://commons.wikimedia.org/wiki/File:Protest_on_Czech_Republic_coal_commission_in_front_of_embassy_in_Berlin_2020-11-30_13.jpg	https://upload.wikimedia.org/wikipedia/commons/thumb/e/e2/Protest_on_Czech_Republic_coal_commission_in_front_of_embassy_in_Berlin_2020-11-30_13.jpg/640px-Protest_on_Czech_Republic_coal_commission_in_front_of_embassy_in_Berlin_2020-11-30_13.jpg	CZ	e/e2/	Protest_on_Czech_Republic_coal_commission_in_front_of_embassy_in_Berlin_2020-11-30_13.jpg	https://upload.wikimedia.org/wikipedia/commons/e/e2/Protest_on_Czech_Republic_coal_commission_in_front_of_embassy_in_Berlin_2020-11-30_13.jpg	NA
